723	"우리 잊으면 안돼"... 이런 억지 대사 좀 빼라...
724	3시간으로도 모자르는 이야기가 아쉽다. 특히 후반은 지나치게 서두르는 느낌. 그럼에도 그 안에서 느껴지는 감정들은 좋다. 무엇보다 음악과 배우들의 연기가 좋다.
725	참신해서 좋았다! 신파라고들 하던데 그렇다기엔 원작 내용이 저래서 나는 그렇게까지 억지감동영화 같진 않았당 다만 좀 아쉬웠던건 해원맥. 해원맥 캐릭터 왜 이렇게 변했나요ᅲᅲᅲᅲ 가장 좋았던 대사는 이승에서의 힘들었던 기억들도 저승에 오면 다 아름다운 추억이 된다는 말.
726	동석쒸 한국사람으로써 너모 어색했다 보면서 자꾸 파워레인저가 생각났고 다들 별로라지만 나는 재밌게 봤다 무엇보다 바이섹슈얼, 청각장애를 가진 다양한 영웅들이 나와서 좋았음 2021.11.6토 서면삼정 남친
727	각본이 애매하다. 범죄 느와르 한국영화 볶아놓은 영화 배우만 완벽하다. 이성애자인 나조차도 눈호강은 톡톡히 했다.
728	- 뻔한 소재도 어떻게 사용하냐에 따라 - 에밀리 블런트의 재발견 - 역시 톰아저씨
729	뭔데 재밌냐
730	어릴적 조승우가 진짜인줄 알았던
731	그래.. 취향일 줄 알았지
732	한 걸음 더 과감히 깊게 다가갈 수 있음에도 다수의 만족을 위해 스스로의 가능성을 제약하는 마블의 자기 검열이 아쉽다.
733	유머 5 액션 4 전개 3(식상; 정반합) 발전 2 감동 1
734	너무나 익숙한 이야기, 압도되는 시청각적 비주얼.
735	판호가 형배한테 일방적으로 맞는 장면 빼고는 흠잡을 것 없는 영화. 클럽에서 좀 더 싸웠으면 어땠을까 싶음
736	이 영화는 나중에 이렇게 불릴것이다 뵨사마: 부활의 시작 PS: 디 오리지널을 보게 되었는데 밑장빼기를 당했다는 생각을 지울수가 없다... 둘 중 하나만 봐도 충분함.
737	유일하게 웃은 장면 : 데일리 뷰글
738	이 장르에서 이렇게 잘 만든 영화를 또 본 적이 있었던가
739	무서웠으나 예상되는 놀람 포인트
740	무한한 상상력의 시초. 반지의 제왕 이후 상상력은 더 커질 수 있었다
741	새는 새장에 갇혀도 날아오르는 법을 잊지 않지
742	졸리 누님의 미모는 여전히 존니ing 중이시다. 결국 사랑때문에 레이저를 쏘지 못한 그 남자..
743	봉감독님 영화답지않게 지루한 느낌을 종종 받았다. 봉감독님 특유의, 장면장면간의 쫀득함이 좀 부족한 느낌. 봉감독님조차 채 다 품을 수 없었던 각본이랄까. 그래도 팬심으로 4점!
744	토토 이 불효자식 불효를 하니까 고속노화를 하지 이자식아
745	샴푸 먹방에서 웃음 사투리에서 한숨
746	재밌는데 왜 2 안나오지? 안젤리나 졸리 액션 더 찍어주세요..넘 좋아... 존멋..
747	‘괴물’이 누군지 한참을 바꿔가며 헤매이다, 그 끝에 나를 발견하고 부끄러움이 밀려왔다.
748	주인이가 서명을 안하겠다고 할 때 미도가 외부인을 데려왔다며 화를 낼 때 난 멋대로 판단하고 비난했다 멋대로의 판단 끝엔 항상 후회가 따르는데 왜 매번 판단을 하게 될까 판단을 멈춰야겠다 생각했을때 비로소 그제야 온전히 영화를 느끼게 된다 매번 내용을 까먹음에도 내가 왜 영화를 보는지 깨닫게 해주는 고마운 영화
749	오랜만에5점짜리네ᄏᄏ 배우들 연기며 노래 스토리까지 삼박자ᄏᄏ 자스민 반전 독무대는 굿
750	공룡이 살아 움직이는 것처럼 너무 생생 했고 다시 보고싶은 영화이다 정말재밌있게 본 영화이다~~
751	코미디와 감성의 조화는 지겹지만 그래도 챙겨보는게 이런 느낌이 좋아서가 아닐까
752	제목만큼 개성 없는 이야기. 그나마 마동석만 표현할 수 있는 캐릭터 연기가 힘을 실어줄 뿐.
753	집에서 짱구나 볼걸...
754	이 인물 저 인물 다 보여주려다가 정작 집중해야할 인물은 뒷전. 전투씬은 잘 뽑아냈으나 중간중간 어중간한 설정들로 스스로 자멸하고야만다.
755	혹자는 마블과 디씨를 [마블은 웃긴거-디씨는 진지한거] 라고 구분하곤 하더라. 그치만 마블도 꽤나 진지한 시리즈물이라고 생각한다. 거의 모든 캐릭터가 '정치적인' 고민을 하지 않은 적이 없다. 그 시작은 무기개발자 토니 스타크였고.
756	저런, 잼민이가 또 사고를 치는구나...🤦‍♀️ 그 덕에 기적같은 쓰리샷을 봤으니...뭐.🥶 + 앤스파가 엠제이 구할때 나도 울컥했다.😭
757	촌스러워도 마음이 두근.
758	오리지널 영화를 만드는 데 단연 으뜸인 놀란 감독.
759	모든 것에 압도 당하는 영화
760	감히 말하건대 아버지와 아들의 관계는 거의 모든 서사의 기저에 있다 하여도 무리가 없을 것이다. 가부장의 자리는 존재로서 혹은 부재로서, 동의로서 혹은 거부로서, 경외로서 혹은 경멸로서 어떻게든 살아남아 영속할 것이다. (이는 비단 서사에만 해당하는 것이 아니다. 가부장의 자리는 페미니즘이 가장 치열하게 사유해야할 문제 중 하나이다)
761	한국 사극영화중에 이거보다재밋는거있엇나
762	사기의 단위가 달라졌다고 영화의 만듦새가 올라가는건 아니다. 솔직히 세배우의 매력을 빼면 남는게 무엇인가
763	보여주지 않음으로 들려주며 들음으로 인간의 이중성과 악의 평범성으로 그 시절 생명의 가치가 대조적인 그들의 삶 속에서 스며들듯 드러난다. - 잊지 않고 또다시 꺼내며 드러내 잊지 말아야할 역사를 통해 우린 또 마음으로 느낀다. 지금도 어딘가에서 삶의 경계 속에 살아가는 누군가들이 있을 것이다. 우리 모두 그것을 잊지 말고 희생되어지는 희생되어가는, 권력의 투쟁 속에 소중한 생명을 앗아가는 모
764	사탄의 인형 아네트 귀 여 워
765	분장이고 대사고 짜증날 정도로 투박한 게 한두 가지가 아닌데 그럼에도 독특한 소재와 과감한 각색(좋은의미로든 나쁜의미로든)이 있는 흥미로운 플롯이고 공들인 티도 남 캐릭터는 클리셰와 배역 이미지에 묻어가는 면이 커서 그다지 매력적이지 못하고 영화 전체적으로 비주얼, 연출, 빌드업이 세련되지 못하기도 하지만 말 얹을 거리가 있는 영화이긴 하다고 생각
766	누가 더 연기파 배우인가 배틀뜨는줄 알았다. 다들 연기를 너무 잘 함. 그리고 완다비전 드라마의 배경지식이 반드시 필요함.
767	왜 좋은지 설명하기 어려운데 그냥 좋다. @cgv용산 재개봉
768	한국에도 캐릭터 영화가 통하는구나. 그런데 명배우들이 모였는데도 뭔가 너무 허전하다. 각본부터가 잘못이었을까.
769	50002: 킬링타임용으로 볼만한 영화였다
770	10년의 마무리가 이렇게 깔끔할 수 있다니
771	시각디자인 ᄉᄐᄎ
772	그냥 웃기자너 ; 처음으로 박서준 왜 조아하는지 알겠더라. 내용은 얼탱없지만 그래도 피식 했으니까 점수 준다
773	가족의 소중함을 뼈저리게 느끼게 해준 영화
774	마블이 아니라 DC를 본 기분.. 인류의 역사, 신화를 다룬 점은 참신하나 각 캐릭터의 매력이 크게 느껴지지 않는다. 인피니티 사가가 너무 강렬했던 걸까. 점점 재미가 아닌 의리가 되는 마음을 사로잡을 작품이 나오길.
775	영화자체를 여러번보고싶어하지않는데. 이영화는 두번 세번 이라도 보고싶다. 설명이필요없는영화
776	신선한 강동원과 어디서 본 듯한 황정민.
777	마지막 액션보면 헛웃음 나오긴 하지만 일단 고양이가 너무 귀엽고, 악당 외모에 대한 선입견을 꺾어버리는 전개도 맘에 들었다
778	최고의 영화 다만 연속 킥을 하는장면에서 왜 폭탄이 터졌을때 반동에의해 깨지못한지는 아직도 이해안가지만 영화 마지막에서 공항에서의 눈빛교환 디카프리오의 연기 마지막 장면에서의 관객들에게 던지는 질문 이러한것으로 봤을때 나한테는 둘도없는 인생 영화다.
779	부모와 자식, 애증, 세상 가장 어렵고 질긴 인연. 난 당신 꼭두각시가 아니에요, 사랑한다면 사랑한다고 말해줘요. 세자의 "허공으로 날아간 저 화살이 얼마나 떳떳하냐,"란 대사..
780	재밌었음 ᄒᄒ
781	이병헌 원맨쇼
782	극장에서 졸아서 집에서 다시봤는데 또 잠들었다
783	간신에게 눈과 귀를 막혀버린 가여운 킹에게 연민을, 죽음 앞에서도 그 형형하게 불타오르는 눈빛과 고고한 자태를 잃지 않던 '퀸'에게 찬사를!
784	끊어야할때 끊을줄몰라서 아쉬웠던영화. 소지섭이 춤추는 장면과 문근영의 노년분장에서 모든 고조된 감정은 잊혀져갔다.;
785	바티칸 호러물, 엑소시즘 등에 대한 디테일과 고증이 부족함 이런 영화를 만들기 위해서는 제반 호러물 50편 정도 보는 것은 필수
786	전체적으로 오바가 좀 오바임 미국식 만담개그 10번하기 라니
787	남북 설정 지겨워!
788	재즈가 많이 삽입되어서 0.5점 더드립니다
789	영원히 캡틴으로 남을 로빈 윌리엄스의 삼가고인의 명복을빈다 오캡틴 마이 캡틴!
790	영화로써 완벽하다기보단, 나에게 있어 완벽한 선물
791	뭐 이렇게 대충 만들었어..
792	김윤석이 정말 내 선생님이었음 했다
793	명성을 따라가지 못하는 나의 영화 이해력이 문제일까
794	년마다 봐야 하는 영화
795	무너짐 속에서도 버텨가는 플롯의 굳건함
796	어렵지만 기똥차다
797	특이하게 웃긴 킬링타임용 내수용 케리비안의 해적 우리나라 cg와 촬영기술은 정말 많이 발전한듯 데이트용으로 보기는 좋은 영화
798	재밌다 가족의 사투가 너무 감동적이다
799	완다의 모험 : 흑마술의 기원을 찾아서
800	캐릭터 하나하나가 빛난다
801	가장 중요한 것은 나로 부터 시작한다.
802	머리가 아닌 몸이 주는 별점
803	탐정극 + 우화 + 약간의 허술한
804	다큐형식의 영화 나는 자식새끼 다 필요없어 할때의 필요없는자식이 되지 말아야지
805	이렇게 매력적인 악녀라니.. 다소 진부하게 느껴질 수 있는 줄거리가 전혀 지루하지 않은 시각적, 음악적 즐거움 연기는 역시 더 할 나위 없고
806	현실같은 영화, 그러나 현실은 더 영화같은
807	죄는 용서가 되는 영화
808	한국형 느와르의 정점. 몇몇 배우의 부산 사투리가 어색하다는 평들도 봤지만 그만하면 볼만한 것 같다. 최민식 배우가 연기하는 최익현은 말 그대로 건달도 아니고 일반인도 아닌 어정쩡함 그 자체였다. 그 어정쩡함이 당시 한국 건달의 위치일지도 모른다. 또한 할리우드처럼 총알이 난무할 수 없는 것도 한국형 느와르다. 한국에서 공권력 외에 총질을 할려면 관객들을 설득시키거나 설명을 과감히 생략해야한
809	이 영화가 보여주는 모성은 '마더'보단 '어미'에 가까운.
810	끝이 궁금해지지 않는 영화는 몇 안된다..
811	극도로 지루해서 중간에 포기
812	영혼은 생기있게.
813	굉장한 정치 드라마로서의 흡입력과 머리를 들이미는 뜨거운 휴먼드라마와의 괴리가 아쉽다.
814	오컬트장르안에 살벌하면서도 웅장하게 녹인 무지와 의심 , 그리고 선택의 비극
815	다음은 다음, 지금은 지금... 순간을 살며 느끼는 사사로운 감정들은 나뭇잎이 흩날리듯 내버려두자
816	여러분은 '물불 안 가리고' 사랑한 경험이 있으십니까? 저는 너무 사랑한 나머지 실제로 죽은 적이 있습니다. 과학적으로 생각되는 물과 불의 불가능 사이에서 사랑으로 포장할 수 있는, 그것도 예쁘고 정성스럽게 포장한 영화적 허용의 낭만으로 관객을 끌어당김 너무 많이 울고 웃었던 영화였습니다 디즈니 100주년 오프닝은 봐도 봐도 벅차더라
817	운빨 로맨스
818	뻔하지만 재밌는 판타지 액션 영화 나쁜 짓 좀 하지마 제발
819	개봉당시 감동적이면서도 기대이상으로 재미있게 보았던 기억이 난다 시간나면 다시 보고싶기도 하다
820	꼭두각시를 제어하는 손은 대부의 것이 아니다
821	그냥 생각없이 재밌게 봄
822	아이언맨 시리즈중 제일 노잼
823	이 영화를 재밌게만 봤다면 행복한 사람이겠지
824	자극적이고 현실적인 분열보다 차갑고 냉철한 카메라가 더 무섭게 느껴졌다. 자본주의가 최대로 발전한 지금, 전쟁의 참혹한 잔상은 어떤 태도로 담겨야 할까. “목숨보다 중요한 사진”이라는 것이 정말 있을까. 우리는 카메라 앞에 서 있는 걸까, 아니면 뒤에 서 있는 걸까. 기자라는 직업의 이중성도 엿볼 수 있었다. 종군 기자의 사명감은 무엇일까? 돈이 되는 샷, 더 자극적인 샷만을 추구하는 것은 
825	숲보다 나무가 도드라지는 새로운 시작을 위한 캐릭터 가이드...
826	재밌었어요 다만, 이 영화가 왜 15세로 나왔는지는 이해가 안가네요 부진한 한국영화의 흥행을 위해서 라는 추측도 해봅니다...(추측!!) 아무튼 다들 연기가 너무 살벌하게 좋앗구요 고 김주혁님의 연기, 살벌하게 무서워서 좋앗습니다 잘봣어요!
827	한국사회의 단면을 볼 수 있는 영화. 영화를 보면 단순희 가부장의 면모인가 싶다가도 한국 근현대의 아픔을 모두 담고 있는 영화. 두부공장이라는 가업에서 출발해 가족과 세대를 보여주는 영화라 기억에 남는다. 장례식과 제사를 통해 그동안 보여주지 않은 현실 한국을 보여주는 느낌이었다. 무엇보다 한국 근현대가 자리잡고 있는 아픔을 보여준다는 것에서 많은 생각이 들기도 했다. 마지막 할아버지가 걸어
828	제발 정주행 다하고 봅시다 무도 마지막회를 보는듯한 느낌
829	영완얼. 비주얼이 주연을 결정하는 시대!
830	뻔하고 다 예상이 가지만 그래도 어벤져스! 어셈블!
831	액션씬은 좋다만, 스파이더맨 솔로 무비에 언제까지 아이언맨 얘기만 할거야?
832	두 번의 아이컨택
833	오랜 세월을 배신하는 최악의 마무리. 누구나 그렇겠지만, 나는 이빨만 신나게 터는 “구강액션”을 기대한 것은 아니었다. 물론 긴 세월을 마무리해야만 하는 <파이널 레코딩>은 어쩔 수 없이 친절할 수 밖에 없는 부분이 있음을 인정한다. 허나 설사 그렇다고한들, <파이널 레코딩>은 그 정도가 지나치다. 영화는 시종일관 습관적인 플래시백을 통해 지난 작품들을 회상하며 관객의 추억을 자극하려 하지만
834	두부에서 콩으로 콩에서 다시 두부로
835	1편보다 낫다. . 서울에서 액션은 좀. . .
836	캡틴아메리카의 인성이 의심된다. 버키라는 친구를 감싸며 수많은 사람들이 죽어나가도록 내버려두고, UN의 지시를 무시하며, 아이언맨에게 거짓말을 한다. 거기에 마지막 장면은 확실한 범죄행위인 탈옥..... 악이 정당화되는 영화임에도 15세 등급이라니... 믿어지지가 않는다.
837	흐르는 현대정치의 해류를 타고 항해하는 유쾌한 해적선
838	° 나도 리셋 되엇으면...
839	엔딩 크레딧이 올라오기 30분 전부터 시계를 수시로 확인했던 것 같다~ (영화가 끝나가는 것이 너무나도 아쉬워서..^^) 그리고 예상과는 다른 충격적인 결말을 접했을 때, 그 아쉬움이 허탈함으로 바뀌었다~
840	내가 뭘 봤는지는 모르겠는데 개웃겼다
841	화려한 색채와 신나는 음악이 환상적인 디즈니만의 영화. 소리내어 말할 권리를 외치는 그 모습 조차 ‘아름답게’ 그려내는 디즈니만의 페미
842	망한 프렌차이즈였던 엑스맨을 다시 본 궤도에 올려놓은 수작.
843	정말재밌게본영화~근데이제 과거장면은쫌..배우들도 멋있고 스토리도 재밌지만 과거는 오래된 느낌이나서 별루~특히 울버린 손톱(??)너무 구리다--
844	마블 영화를 보고 촌스러운데다가 온갖 설정과 사연을 설명으로 다 때우는 느낌은 또 처음이라 당황스러웠지만 그래도 양조위 보며 정신줄 잡음.
845	왜 만들었을까
846	10년 전에 나왔어도 분명 재미없었을 영화.
847	난 이런 먼치킨 주인공이 좋아 멋도 있고
848	긴 러닝타임이 무색하게 찰나처럼 느껴진다.
849	스네이프 교수님 최애 크으으으으으ᅳ으으으ᅳ 다하셨슴다 크으으ᅳ(감탄
850	현혹되지 않을수 없다
851	“갑작스러운 전개와 악역 설정으로 결핍이 만들어졌고 그 결핍을 배우로 채웠다”
852	최장시간을 쓰고도 할 말을 다 못 끝낸 느낌... 영화로서 실패작. 시리즈로서는 좋은 연결부라고 생각함.
853	알고도 맛있는 맛!
854	스파이더맨 처음 봤는데 원래 스파이더맨이 이렇게 능력 없어보이는건가
855	답답한 행동들과 뻔한 개그가 무겁고 심각해야할 상황에서 계속 나온다. 어찌보면 별로일수있지만 심각한 주제를 너무 어둡게 표현하지는 말자는 의도가 아닐까 싶다. 절차를 우선시 하는 사회에서 열정,집념, 그리고 진심이 때론 얼마나 중요할 수 있는지 보여주는 영화.
856	장소의 이동 없이 인물들의 대화만으로 압도하는 영화
857	정형화된 한국 영화의 모습 그리고 도대체 빠지지 않는 신파 그럼에도 잘 어울리고 기대이상의 조합에 안도했다. 비극적인 그날보단 택시 운전사와 기자에 초점을 둔 점은 아쉽지만서도 생각해보니 이름값 한거였더라~ 마지막에 공항에선 아르고 같은 긴장되는 추격씬을 기대했건만 없어서 무척 아쉬웠지만 실제로 장훈감독이 그런 씬을 찍긴 찍었다고 했는데 안 넣었더라ᅮᅮ p.s 영화관에서 절대 안웃는 타입인데
858	동물을 통해 명확하게 드러나는 인간 군상들. 진부한 스토리지만 곳곳에서 빵빵터지는 위트로 지루할 틈은 없다.
859	2025년, 빌바오와 두바이에서 일어난 두 소니의 성불
860	한나랑 봄
861	좀 더 빡세게 굴려도(?) 좋았을 영화 유해진이라고해서 두말않고 봄
862	흰색에 파묻히고 싶지만 깊이 빠질수록 색이 섞여간다
863	좀 틀에 박히긴 했지만 우리나라서 이 이상의 블록버스터 있습니까?
864	재밌을 수 밖에 없는 준비된 캐릭터와 마블식 유머
865	이 영화는 아무리 외면하고 벽을 세워도 그 틈새로, 벽 위의 하늘로, 소리로, 그리고 그 모든 다른 형태로 팔을 뻗쳐오는 감각들의 체험. 영화가 구현하는 영역과 구현하지 않는 영역 사이에 존재하며 우리의 인식 범위 안에 들어와있던 그 감각들은, 이따금씩 특히 사운드의 형태로 전면에 나선다. 그들의 존재를 가리는 시각 이미지가 무력화 되는 시간에 존재를 드러내거나(열화상 카메라, 동시에 들리는
866	쿠키영상 1개있음. .... ... .. 아기 달마시안 들과 자기팀원 모으기 영화가 매력있다.ost도 좋고. 극중 의상들도 패셔너블하고 눈이랑 귀가 즐겁다. 크루엘라와 그녀를 돕는 친구들. 특히 아티 캐릭터.매장이름이 두번째 인연 진짜로 그렇게 됐어 강아지의 활약상도 깜찍했고 살찐 달마시안의..그 이유도..쿠키영상 보면 알지롱~ 출생의 비밀은 진부하지만 엄마가 너무해.드라마 사이코지만 괜찮아
867	연기, 캐스팅, 음악 모두 훌륭했지만 약간 부족한 연출과 플롯. 픽션이니까..하고 넘어가기엔 놀란 감독의 전작들과 비교해 아쉬웠다.
868	확신과 불신 사이에서 절망을 말하다.
869	Speechless.
870	영화를 보는 내내 다른 생각을 할 수가 없었다.
871	열번을 보면서 매번 다른 생각으로 나를 사로잡는, 한권의 책을 읽는 듯한 영화
872	TV쇼와 시청자들에 대한 고찰. 끝내 능동성을 찾은 트루먼과 만들어진 세상에 몰입하지만 이내 잊어버리는 수동적 시청자들과 대비가 씁쓸하게 다가온다.
873	500일의 스파이더맨2
874	진짜 짜증나게 재밌어 좋아 짜릿해 늘 새로워
875	어설프고 엉성하고, 어이가 없네.
876	네가 괴물이야.
877	믿고보는 송강호 + 몰입도 짱짱! 그동안 그다지 와닿지 않았었던 민주화, 운동권에 대해 생각해볼수있는 기회가 되었다. 감명깊은영화.
878	오직 조커만이 줄수있는 느낌
879	미래를 생각할 수 없을 만큼 현실에 대한 무게가 소년이 길어나르는 물통 무게 그 이상으로 소년을 짓누르지만 그 어떤 어른보다도 잘 해내간다
880	이 영화를 봤었나 긴가민가 할정도로 기억에 안남지만 재밌게 봤던거 같음
881	거짓말을할수없기에 작성하지않겠다...
882	진짜 한 30번 본듯 또봐야지
883	연신 사이다만 들이키고 있어서 개운했다
884	주인공 보고 본 영화,, 꽤 연기력있고, 나름 이름있는 배우들이 영화를 선택을 잘 못하는 것 같다..
885	전작의 단점을 딛고 우직하게 이루어낸 추모의 기도.
886	정말 내 취향인 영화다.
887	이야기 설정은 새로왔으나 캐릭터들 자체는 조금 진부한 것이 딱 어린이를 위한 애니메이션 가장 큰 감점요인은 역시 계속 내 의자를 발로 차는 꼬마들
888	이런 한국식 액션영화라면!
889	모든 반지의 제왕 시리즈는 옳다. 왕의 귀환은 특히 옳다 평생의 역작을 만들어 낸 피터 잭슨에게 감사를
890	정말 재밌다 언젠가 일어나게 될 인류를 존폐위기로 몰아넣을 자연재해나 다른 사건이 발생할 경우 인간본성의 양면 그 어느쪽에 설것인가를 생각하게 하기 때문에 이 영화는 그냥 좀비영화나 재난영화 그 이상의 가치가 있다
891	2023-4
892	신의 세계까지 가족 신파라니. 난 전편이 나았다.
893	결국 조정석
894	모든 걸 다 아는 소녀와 우유 같이 하얀 남자
895	결말을 알고있기에 더 답답했던 2시간
896	전체적으로 진부하고 촌스럽고 유치함.
897	가볍게 보긴 좋다만, 딱 거기까지
898	가족적이고 유쾌한 분위기의 앤트맨 영화지만, 마블 유니버스를 위해서라면야.. 마블이 영화를 다음을 위한 예고편 쯤으로 취급하는 것 같다.
899	범죄도시 극강의 히어로 마동석의 힘! - 롯데시네마 서귀포
900	소름끼치는 영화 소름.우울.우울 우울이란게 난 너무 좋아 좋아 우울이란 단어가 ‘엄마 사랑해’
901	감독이 어느 여름 물놀이를 갔는데 계곡을 가도 바다에 가도 사람이 너무 많아서 빡쳐서 만들었을 것 같은 영화
902	믿고 보는 톰크루즈 ᄏ
903	영화로 한번보고 쿡티비로 또 결제하고 봤다 이 정도면 말 다했지
904	와.. 간만에 같이 땀나는 영화를 보았다. 보통 여배우들 이뻐보일라구 아장아장 뛰는데 윤아는 정말 살기위해 뛰더라
905	고급진 막장드라마. 어색하지 않은 씁쓸함.
906	영화 스스로도 관객을 이해시킬 자신이 없는지 자꾸 이해하지 말고 느끼라고 밑밥을 까는데... 전개나 내용은 마치 이해하길 바라는듯이 전개되어 모순이 느껴짐 대사, 사건, 캐릭터 전부 개연성이 없고 (설정을 설명하려다 시간 다 쓰는 느낌), 결국 시간이 거꾸로가는 장면들 제외하고는 그냥 기존과 다를거 없는 클리셰 가득한 시간여행물
907	허공으로 날아간 화살이 얼마나 떳떳하냐
908	아버지와 딸 같은 클레멘타인스러운 그런 것만 좀 덜어내도 좋을 것 같다. 혹여나 관객들이 덜 울까봐 배려하는 그런 마음 너무 싫다.
909	백년된 야외 상영장에서 더 큰 비행기 소리에 달뜨는 밤이었따 꽤괜
910	보고 나서 든 생각은 여윽시 마블 넘버원 히어로! 마블 스튜디오는 원작 스파이더맨의 매력을 아주 잘 이해하고 있었다 하이틴 장르의 느낌과 이중생활로 인해 생기는 인물간의 갈등,자아성찰 아주 평범한 서민이기에 더 공감이 가고 애착이 간다 관중을 압도하는 악당의 카리스마와 마지막 피터/스파이더맨의 성장까지.. 정말 처음부터 끝까지 뭐하나 부족한 점이 없었다 액션은 뭐 두말할 것도 없이 최고였다 
911	낮춘 눈높이를 감안하더라도 너무 비약적이었던 전개방식
912	언제 자신을 돌아봐야 하며, 언제 용기를 내서 나아갈지, 제일 근래 나온 영화중에 주제의식이 제일 히어로 영화 다웠다.
913	웃긴 영화맞는데 생각보다 액션도 괜찮은걸?
914	무난하게 재미있게 봤었음 재난영화긴 했지만 너무 무겁지도 않고 재미있고 가볍게 보기 좋았다:)
915	이거였구나 빨간 수트에 열광하는 이유
916	'영화'하면 가장 먼저 떠오르는 영화의 제왕
917	박서준이 예쁘다
918	이 영화 보고나서 계속 책장을 만졌는데........
919	한국판 레옹이라고 떠들어대는 사람들이 많다. 물론 거기서 영감을 받았겠지만, 나는 그저 이 영화는 원빈의, 원빈을 위한, 원빈에 의한 영화라고 생각한다.
920	토르가 너무 너무 너무 섹시해서 감격스러웠다 하지만 악역이 너무 섹시하고 고혹적이라서 힘들었다 나라면 그냥 주겄을거야,, 귀여운 헐크 마블 싸라해
921	‘내전‘이라는 피아 식별의 경계가 희미한 전선에서 의미를 잃은 사진과 총알들. 지나치게 감상적으로 접근 하느라 휘발된 정치적이고 철학적인 이슈. A24답지 않은 명작이 되고 싶은 야심만 드러낸 셔터질과 허세 가득한 플레이 리스트 속에 진행 되는, 굳이? 싶은 순간이 너무 많은 리얼 종군 체험 투어.
922	항상 영화보고 예고편을 다시보는데 예고편을 영화에 비해 못 만든거 같은건 나뿐인가
923	류승완은 드디어 군함도에서 탈출했다.. 노련한 스펙타클과 그럴것같은 에피소드. 남북이 처한 상황을 과도하게 버무리지 않은 현명함.
924	마음에 드는 특유의 편집스타일
925	액션 스파이물의 새로운 톤엔 매너를 제시
926	내가 어릴때 그토록 사랑했던 애니메이션이 이렇게 묵직항 주제를 담고있던 애니메이션이었다니.
927	사랑이없으면영화를못쓰나 전형적 미국식 상업영화
928	가능한 디테일을 살리려고 노력한 모습이 보여서 좋았다. 하지만 그래도 원작에 비해 생략된 부분이 많아서 좀 아쉬웠다.
929	맛있어서 또 먹고 싶어 2회차 찾아가는 집 = 맛집 무슨 맛인지 모르겠어서 두 번 이상 먹어봐야 하는 집 = 사기꾼
930	어휴;: 이 영화 생각만 해도 답답허구 체할것같음
931	사망플래그가 그리많이 꽂혔는데.........
932	걍 내 유년시절
933	21세기 헐리우드영화의 최고의 성과중에 하나라고 한다라면 한번 침체기를 겪었던 슈퍼히어로물을 다시금 부활시킨 것
934	류승완의 부당거래를 잇는 수작, 유아인의 재발견
935	화려한 꽃, 화려한 돈, 화려한 손짓에 속지 마라
936	한 번 보면 수작이고 두 번 보면 걸작이다
937	뻔한 스토리였지만 감정선을 제대로 자극한다
938	'그럴 리 없는데, 그럴 리 없다고..'
939	다섯권짜리를 한 편으로 줄이려니 망작일 수 밖에.
940	그냥 볼만해요.
941	스파이더맨 vs 토니legacy 토니가 없지만 전편보다 토니는 더 많이 등장했다.. 그래도 토니의 빈자리는 너무 크다.
942	라일리는 영화를 보고 있는 모두.
943	포스터에 있는 셋 다 짜증나
944	유쾌하면서도 많은 생각을 하게 만드는
945	-마블의 가장 큰 힘은 관객과 소통할 줄 아는 것 -화장실 갈 타이밍 재다 혼남 -아이맥스로 봤으면 피곤해서 3시간 못 버텼을 거라고 정신승리중 -번역가가 남양이냐 왜 숨겨
946	액션만큼은 확실하나 긴 러닝타임을 확실히 매꿨다기엔 의문이 든다.
947	사사로운 사건들과 인물 관계를 버리니 이야기 자체가 싱거워지고 인물들이 평면적이여 보임.. 그냥 단순 시골 범인 찾기 스릴러가 됨..
948	마마마의 SF버전.
949	인생은 영화와 다르지만 모아놓은 영화의 키스씬 처럼 기억에 남은 필름조각들은 찬란하다.
950	거슬리는게 너무 많아서 하나 헛헛하게 웃다보면 또 하나,둘 웃을게 계속 나온다ᄏᄏᄏᄏᄏᄏ 연상호감독 영화를 극장에서 다시 보나봐라ᄏᄏ 세계관이며 뭐며 아까운 것 투성이 와중에 구교환의 연기만 보인다. 다음에 어떤 영화에서 멋진 연기를 보여줄지. 오리지널리티를 증명해내 새로운 명배우가 탄생하길! 아 이레 배우도 고생 참 많으셨어요. 눈빛이 진짜 살아있네. 차 모는 연기도 그 나이에 정말 대단하
951	잘생긴 남자와 잘생김을 연기하는 남자 그리고 돼지가 있다 언듯 보면 B급 영화가 될 수 있었지만 찾아보면 숨은 의미가 많아 계속 생각된다 아쉬우면서도 아쉽지 않은 영화
952	기대가 너무 컸던걸까 히어로물로써는 완벽했다
953	지니가 인상깊었으나 역시 원작은 못 따라옴. 여주인공 너무 페미전사로 그린 것 아닌지.. 마지막 노래는 겨울왕국2 인줄
954	아무것도 모르거 봤는데 최고!
955	러닝타임 뭐지? 어디에서 웃으라는 거지?? 지금 웃으라고 하는거지?! CGV강남에서 신애님과 함께.
956	무너진 꿈들 속에서 더욱 단단해지는 가족을 발견하는 아이러니.
957	배트맨은 <다크 나이트>, 스파이더맨은 <스파이더맨2>.
958	당신이 떨어지고 모든 것이 무너져 내렸음에도, 가려진 진실을 가늠할 수 있는 이야기로 만들어 스스로를 살게 하는 것이 남은 자들의 일 20240131 @CGV아트하우스
